Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
ELEMENTAIRES (année scolaire 2021/2022);AUBERVILLIERS (132) ELEM;132 RUE D'AUBERVILLIERS;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.36936968220563, 48.891947686946594]}";48.8919476869,2.36936968221
ELEMENTAIRES (année scolaire 2021/2022);PIERRE LAROUSSE (28) ELEM;28 RUE PIERRE LAROUSSE;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.314210381405044, 48.829097697179286]}";48.8290976972,2.31421038141
ELEMENTAIRES (année scolaire 2021/2022);BERANGER (3) ELEM;3 RUE BERANGER;3ème Ardt;75103;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.364382989069566, 48.86481589907427]}";48.8648158991,2.36438298907
ELEMENTAIRES (année scolaire 2021/2022);MILTON (5) POLY;5 RUE MILTON;9ème Ardt;75109;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.340562813126251, 48.87734792111273]}";48.8773479211,2.34056281313
ELEMENTAIRES (année scolaire 2021/2022);PARMENTIER (109) ELEM;109 AVENUE PARMENTIER;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.372622077170799, 48.86761510754452]}";48.8676151075,2.37262207717
ELEMENTAIRES (année scolaire 2021/2022);KELLER (4) ELEM;4 RUE KELLER;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.37685649161832, 48.8536201891447]}";48.8536201891,2.37685649162
ELEMENTAIRES (année scolaire 2021/2022);DUQUESNE (42) ELEM;42 AVENUE DUQUESNE;7ème Ardt;75107;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.313024269188941, 48.849592942156576]}";48.8495929422,2.31302426919
ELEMENTAIRES (année scolaire 2021/2022);POUCHET (42) ELEM;42 RUE POUCHET;17ème Ardt;75117;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.320407237813888, 48.893826590439986]}";48.8938265904,2.32040723781
ELEMENTAIRES (année scolaire 2021/2022);CLAUDE VELLEFAUX (33) ELEM;33 AVENUE CLAUDE VELLEFAUX;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.370133568074785, 48.87686235763901]}";48.8768623576,2.37013356807
ELEMENTAIRES (année scolaire 2021/2022);PRISSE D'AVENNES (5) ELEM;5 RUE PRISSE D'AVENNES;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.328290185878547, 48.82511885826272]}";48.8251188583,2.32829018588
ELEMENTAIRES (année scolaire 2021/2022);PHILIPPE DE GIRARD (58) ELEM;58 RUE PHILIPPE DE GIRARD;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.361158272620496, 48.8863649262118]}";48.8863649262,2.36115827262
ELEMENTAIRES (année scolaire 2021/2022);ST BERNARD (31) ELEM;31 RUE SAINT BERNARD;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.380883657677843, 48.85270349257682]}";48.8527034926,2.38088365768
ELEMENTAIRES (année scolaire 2020/2021);ANTOINE CHANTIN (20) ELEM;20 RUE ANTOINE CHANTIN;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.32265654496492, 48.82725292984935]}";48.8272529298,2.32265654496
ELEMENTAIRES (année scolaire 2020/2021);PARC DES PRINCES (23) ELEM;23 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.254649207300546, 48.840918388943386]}";48.8409183889,2.2546492073
ELEMENTAIRES (année scolaire 2020/2021);BLOMET (19) ELEM;19 RUE BLOMET;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.307175521943753, 48.843154953332736]}";48.8431549533,2.30717552194
ELEMENTAIRES (année scolaire 2020/2021);TRUFFAUT (15) POLY;15 RUE TRUFFAUT;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.322540242614652, 48.88493024951724]}";48.8849302495,2.32254024261
ELEMENTAIRES (année scolaire 2020/2021);PLANCHAT (54) ELEM;54 RUE PLANCHAT;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.396473857834625, 48.85596385977355]}";48.8559638598,2.39647385783
ELEMENTAIRES (année scolaire 2020/2021);EBLE (14) ELEM;14 RUE EBLE;7ème Ardt;75107;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.31292230635673, 48.84899535283047]}";48.8489953528,2.31292230636
ELEMENTAIRES (année scolaire 2020/2021);KUSS (8) POLY;8 RUE KUSS;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.351305571901134, 48.822230985314484]}";48.8222309853,2.3513055719
ELEMENTAIRES (année scolaire 2020/2021);LA FONTAINE (41B) ELEM;41 bis RUE JEAN DE LA FONTAINE;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.270380716016699, 48.85017170540044]}";48.8501717054,2.27038071602
ELEMENTAIRES (année scolaire 2020/2021);BERNARD BUFFET (14) POLY;14 RUE BERNARD BUFFET;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.316047471762747, 48.8916876805489]}";48.8916876805,2.31604747176
ELEMENTAIRES (année scolaire 2020/2021);LAFAYETTE (216 B) ELEM;216 bis RUE LA FAYETTE;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.367282584262958, 48.881903222146526]}";48.8819032221,2.36728258426
ELEMENTAIRES (année scolaire 2020/2021);ST ISAURE (18) ELEM;18 RUE SAINTE-ISAURE;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.344430153737189, 48.89416202254937]}";48.8941620225,2.34443015374
ELEMENTAIRES (année scolaire 2020/2021);JEAN JAURES (160) ELEM;160 AVENUE JEAN JAURES;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.388022516121528, 48.88728920069015]}";48.8872892007,2.38802251612
ELEMENTAIRES (année scolaire 2020/2021);GUADELOUPE (2) ELEM;2 RUE DE LA GUADELOUPE;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.362632090671073, 48.890753007443514]}";48.8907530074,2.36263209067
ELEMENTAIRES (année scolaire 2020/2021);BARBANEGRE (7) ELEM A;7 RUE BARBANEGRE;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.382861773109084, 48.89213866778307]}";48.8921386678,2.38286177311
ELEMENTAIRES (année scolaire 2020/2021);MILTON (21) ELEM;21 RUE MILTON;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.341173534214159, 48.878687494691114]}";48.8786874947,2.34117353421
ELEMENTAIRES (année scolaire 2020/2021);JARDINET (7) ELEM;7 RUE DU JARDINET;6ème Ardt;75106;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3400083983518742, 48.85266457082727]}";48.8526645708,2.34000839835
ELEMENTAIRES (année scolaire 2020/2021);BELLEVILLE (77) ELEM A;77 BOULEVARD DE BELLEVILLE;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.377434560579568, 48.87127461968393]}";48.8712746197,2.37743456058
ELEMENTAIRES (année scolaire 2020/2021);PARMENTIER (159) ELEM;159 AVENUE PARMENTIER;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.369602841480453, 48.8716962782707]}";48.8716962783,2.36960284148
ELEMENTAIRES (année scolaire 2020/2021);JEANNE D ARC (30) ELEM B;30 PLACE JEANNE D'ARC;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.368889206497023, 48.830085077014765]}";48.830085077,2.3688892065
ELEMENTAIRES (année scolaire 2020/2021);SEVERO (12) ELEM;12 RUE SEVERO;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.323527360875468, 48.832450252891206]}";48.8324502529,2.32352736088
ELEMENTAIRES (année scolaire 2020/2021);JUSSIENNE (3) ELEM;3 RUE DE LA JUSSIENNE;2ème Ardt;75102;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.344091049807323, 48.86530003557968]}";48.8653000356,2.34409104981
ELEMENTAIRES (année scolaire 2020/2021);LECOMTE (6) POLY;6 RUE LECOMTE;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.321071444973093, 48.888671046665635]}";48.8886710467,2.32107144497
ELEMENTAIRES (année scolaire 2018/2019);CAPITAINE LAGACHE (19) ELEM;19 RUE DU CAPITAINE LAGACHE;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.325594516525339, 48.892040018910635]}";48.8920400189,2.32559451653
ELEMENTAIRES (année scolaire 2018/2019);AVE MARIA (22) ELEM;22 RUE DE L' AVE MARIA;4ème Ardt;75104;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.359861989547539, 48.85318125688328]}";48.8531812569,2.35986198955
ELEMENTAIRES (année scolaire 2018/2019);VICTOR COUSIN (14) ELEM;14 rue VICTOR COUSIN;5ème Ardt;75105;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.342080198198004, 48.84743179259106]}";48.8474317926,2.3420801982
ELEMENTAIRES (année scolaire 2018/2019);LEMERCIER (105) ELEM;105 rue LEMERCIER;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.318082869306484, 48.88970330705749]}";48.8897033071,2.31808286931
ELEMENTAIRES (année scolaire 2019/2020);TANDOU (9) ELEM;9 RUE TANDOU;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.379257318580655, 48.88604531087463]}";48.8860453109,2.37925731858
ELEMENTAIRES (année scolaire 2019/2020);REUILLY (57) ELEM B;57 RUE DE REUILLY;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.388583682555689, 48.84576439632679]}";48.8457643963,2.38858368256
ELEMENTAIRES (année scolaire 2019/2020);JOSSEAUME (3-7) ELEM;3 PASSAGE JOSSEAUME;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.402765487265324, 48.85475759383398]}";48.8547575938,2.40276548727
ELEMENTAIRES (année scolaire 2019/2020);RENARD (16) ELEM;16 RUE DU RENARD;4ème Ardt;75104;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.35249030480866, 48.85911493714074]}";48.8591149371,2.35249030481
ELEMENTAIRES (année scolaire 2019/2020);CHAMPIONNET (7) ELEM;7 RUE CHAMPIONNET;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.352078967228564, 48.895129139382774]}";48.8951291394,2.35207896723
ELEMENTAIRES (année scolaire 2019/2020);VICTOR COUSIN (14) ELEM;14 RUE VICTOR COUSIN;5ème Ardt;75105;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.342080198198004, 48.84743179259106]}";48.8474317926,2.3420801982
ELEMENTAIRES (année scolaire 2019/2020);PICPUS (56) ELEM B;56 RUE DE PICPUS;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.396622582589004, 48.84359141910779]}";48.8435914191,2.39662258259
ELEMENTAIRES (année scolaire 2019/2020);PROVIDENCE (7) ELEM B;7 RUE DE LA PROVIDENCE;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.348687124783175, 48.825430465810435]}";48.8254304658,2.34868712478
ELEMENTAIRES (année scolaire 2019/2020);KUSS (8) ELEM;8 RUE KUSS;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.351305571867568, 48.82223098801243]}";48.822230988,2.35130557187
ELEMENTAIRES (année scolaire 2019/2020);ROUELLE (25) ELEM;25 RUE ROUELLE;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.28739737901098, 48.85042162166193]}";48.8504216217,2.28739737901
ELEMENTAIRES (année scolaire 2019/2020);DIDEROT (40) ELEM;40 BOULEVARD DIDEROT;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.37731506225148, 48.846112048782594]}";48.8461120488,2.37731506225
ELEMENTAIRES (année scolaire 2019/2020);ARGENTEUIL (11) ELEM;11 RUE D' ARGENTEUIL;1er Ardt;75101;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.333823253300664, 48.864885761447475]}";48.8648857614,2.3338232533
ELEMENTAIRES (année scolaire 2019/2020);GENERAL CAMOU (1) ELEM;1 RUE DU GENERAL CAMOU;7ème Ardt;75107;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.299859390860617, 48.85889064981971]}";48.8588906498,2.29985939086
ELEMENTAIRES (année scolaire 2019/2020);BIENFAISANCE (12 B) ELEM;12 bis RUE DE LA BIENFAISANCE;8ème Ardt;75108;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.319889925591421, 48.87680400362479]}";48.8768040036,2.31988992559
ELEMENTAIRES (année scolaire 2019/2020);BESSIERES (92) ELEM;92 BOULEVARD BESSIERES;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.318990564141351, 48.896604038468915]}";48.8966040385,2.31899056414
ELEMENTAIRES (année scolaire 2019/2020);PYRENEES (40) ELEM;40 RUE DES PYRENEES;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.406501322337822, 48.850908974174786]}";48.8509089742,2.40650132234
ELEMENTAIRES (année scolaire 2019/2020);MAURICE ROUVIER (8) ELEM;8 RUE MAURICE ROUVIER;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.30980267071152, 48.831141373141605]}";48.8311413731,2.30980267071
ELEMENTAIRES (année scolaire 2019/2020);LONGCHAMP (130) ELEM;130 RUE DE LONGCHAMP;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.278254209950328, 48.867275650813475]}";48.8672756508,2.27825420995
ELEMENTAIRES (année scolaire 2019/2020);CHAPTAL (12) ELEM;12 RUE CHAPTAL;9ème Ardt;75109;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.333632150860859, 48.880824649654805]}";48.8808246497,2.33363215086
ELEMENTAIRES (année scolaire 2019/2020);GAMBETTA (103) ELEM;103 AVENUE GAMBETTA;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.399971139552167, 48.866828524029046]}";48.866828524,2.39997113955
ELEMENTAIRES (année scolaire 2019/2020);AVE MARIA (22) ELEM;22 RUE DE L' AVE MARIA;4ème Ardt;75104;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.359861989547539, 48.85318125688328]}";48.8531812569,2.35986198955
ELEMENTAIRES (année scolaire 2017/2018);CHARLES HERMITE (4) ELEM;4 rue CHARLES HERMITE;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.36866604814391, 48.89989353392939]}";48.8998935339,2.36866604814
ELEMENTAIRES (année scolaire 2017/2018);LAFAYETTE (216 B) ELEM;216 bis rue LA FAYETTE;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.367400658685113, 48.881826017245]}";48.8818260172,2.36740065869
ELEMENTAIRES (année scolaire 2017/2018);PEREIRE (221) ELEM;221 boulevard PEREIRE;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.289289688998987, 48.88056489268451]}";48.8805648927,2.289289689
ELEMENTAIRES (année scolaire 2017/2018);TANDOU (9) ELEM;9 rue TANDOU;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.379257318569935, 48.886045311773884]}";48.8860453118,2.37925731857
ELEMENTAIRES (année scolaire 2017/2018);CARDINAL AMETTE (3) ELEM;3 PLACE DU CARDINAL AMETTE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.297107585593066, 48.85093752805808]}";48.8509375281,2.29710758559
ELEMENTAIRES (année scolaire 2017/2018);VANDREZANNE (38) ELEM;38 rue VANDREZANNE;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.353176847116798, 48.82783877383478]}";48.8278387738,2.35317684712
ELEMENTAIRES (année scolaire 2017/2018);HENRI NOGUERES (10) POLY;10 rue HENRI NOGUERES;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.374683908721952, 48.8846384266464]}";48.8846384266,2.37468390872
ELEMENTAIRES (année scolaire 2017/2018);OURCQ (105B) ELEM A;105 bis RUE DE L' OURCQ;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.375075379330802, 48.89355839351679]}";48.8935583935,2.37507537933
ELEMENTAIRES (année scolaire 2017/2018);JUSSIENNE (3) ELEM;3 RUE DE LA JUSSIENNE;2ème Ardt;75102;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.344091049750709, 48.86530004007609]}";48.8653000401,2.34409104975
ELEMENTAIRES (année scolaire 2017/2018);SIMON BOLIVAR (119) ELEM A;119 avenue SIMON BOLIVAR;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.374187395431405, 48.87983801855387]}";48.8798380186,2.37418739543
ELEMENTAIRES (année scolaire 2017/2018);BELLEVILLE (104) ELEM;104 RUE DE BELLEVILLE;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.386640944512365, 48.87445797978199]}";48.8744579798,2.38664094451
ELEMENTAIRES (année scolaire 2017/2018);CHAMPAGNE (17) POLY;17 cité CHAMPAGNE;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.404208980900614, 48.853330327107486]}";48.8533303271,2.4042089809
ELEMENTAIRES (année scolaire 2017/2018);PLANCHAT (54) ELEM;54 rue PLANCHAT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.396473856523855, 48.8559638552702]}";48.8559638553,2.39647385652
ELEMENTAIRES (année scolaire 2017/2018);GUTENBERG (50) ELEM;50 rue GUTENBERG;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.279837795934591, 48.84273088061609]}";48.8427308806,2.27983779593
ELEMENTAIRES (année scolaire 2017/2018);VAUVENARGUES (50) ELEM;50 rue VAUVENARGUES;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.331632220217685, 48.89532110514832]}";48.8953211051,2.33163222022
ELEMENTAIRES (année scolaire 2017/2018);FRERES VOISIN (3) POLY;3 BOULEVARD DES FRERES VOISIN;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.2683412586594462, 48.827963596661704]}";48.8279635967,2.26834125866
ELEMENTAIRES (année scolaire 2017/2018);BAUCHES (15) ELEM;15 RUE DES BAUCHES;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.273564906557085, 48.855980138690235]}";48.8559801387,2.27356490656
ELEMENTAIRES (année scolaire 2017/2018);DUPLEIX (21) ELEM;21 rue DUPLEIX;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.297193883092943, 48.85148244692171]}";48.8514824469,2.29719388309
ELEMENTAIRES (année scolaire 2017/2018);ARBALETE (41) ELEM;41 RUE DE L' ARBALETE;5ème Ardt;75105;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.346485249111331, 48.83940176989441]}";48.8394017699,2.34648524911
ELEMENTAIRES (année scolaire 2018/2019);BALANCHINE (8-10) POLY;8 rue GEORGE BALANCHINE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373644553919564, 48.83646719941627]}";48.8364671994,2.37364455392
ELEMENTAIRES (année scolaire 2018/2019);REUILLY (57) ELEM A;57 RUE DE REUILLY;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.388583682555689, 48.84576439632679]}";48.8457643963,2.38858368256
ELEMENTAIRES (année scolaire 2018/2019);CHOISY (103) ELEM;103 bis AVENUE DE CHOISY;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.360656188485319, 48.82500093397658]}";48.825000934,2.36065618849
ELEMENTAIRES (année scolaire 2018/2019);FEDERATION (18) POLY;18 RUE DE LA FEDERATION;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.291088938630609, 48.85453724409595]}";48.8545372441,2.29108893863
ELEMENTAIRES (année scolaire 2018/2019);PIHET (1) ELEM;1 rue PIHET;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373881979987803, 48.86345480386403]}";48.8634548039,2.37388197999
ELEMENTAIRES (année scolaire 2018/2019);LE VAU (20) ELEM A;20 rue LE VAU;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.411209866655237, 48.8675321152743]}";48.8675321153,2.41120986666
ELEMENTAIRES (année scolaire 2018/2019);ST CHARLES (197) ELEM;197 rue SAINT-CHARLES;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.28017101814774, 48.840287940362344]}";48.8402879404,2.28017101815
ELEMENTAIRES (année scolaire 2018/2019);EMILE BOLLAERT (53) POLY;53 rue EMILE BOLLAERT;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.89969071537215]}";48.8996907154,2.37463519156
ELEMENTAIRES (année scolaire 2018/2019);OLIVIER METRA (32-34) POLY;32 rue OLIVIER METRA;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.393852000006144, 48.87329837683874]}";48.8732983768,2.39385200001
ELEMENTAIRES (année scolaire 2018/2019);ARBALETE (41) ELEM;41 RUE DE L' ARBALETE;5ème Ardt;75105;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.346485249111331, 48.83940176989441]}";48.8394017699,2.34648524911
ELEMENTAIRES (année scolaire 2018/2019);CHAT.DES RENTIERS (173) ELEM;173 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.361806292991882, 48.830386564232995]}";48.8303865642,2.36180629299
ELEMENTAIRES (année scolaire 2018/2019);BELZUNCE (3) ELEM;3 RUE DE BELZUNCE;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.35283409064845, 48.87919121738517]}";48.8791912174,2.35283409065
ELEMENTAIRES (année scolaire 2018/2019);LACORDAIRE (7) ELEM;7 rue LACORDAIRE;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.28425202494092, 48.843857864604644]}";48.8438578646,2.28425202494
ELEMENTAIRES (année scolaire 2018/2019);RICHOMME (9) ELEM;9 rue RICHOMME;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.352181939265432, 48.88641675082495]}";48.8864167508,2.35218193927
ELEMENTAIRES (année scolaire 2021/2022);CHAMPAGNE (17) POLY;17 CITE CHAMPAGNE;20ème Ardt;75120;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.404208980910897, 48.85333032620817]}";48.8533303262,2.40420898091
ELEMENTAIRES (année scolaire 2021/2022);MARGUERITE LONG (5) POLY;5 RUE MARGUERITE LONG;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.304519099872852, 48.89101309347151]}";48.8910130935,2.30451909987
ELEMENTAIRES (année scolaire 2021/2022);HAMELIN (21) ELEM;21 RUE DE L'AMIRAL HAMELIN;16ème Ardt;75116;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.291949827457391, 48.86742213672208]}";48.8674221367,2.29194982746
ELEMENTAIRES (année scolaire 2021/2022);TANGER (41) ELEM A;41 RUE DE TANGER;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.370236414719372, 48.887768133734]}";48.8877681337,2.37023641472
ELEMENTAIRES (année scolaire 2021/2022);MAURICE GENEVOIX (3) POLY;3 RUE MAURICE GENEVOIX;18ème Ardt;75118;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.360465324985036, 48.894455268447594]}";48.8944552684,2.36046532499
ELEMENTAIRES (année scolaire 2021/2022);BELLEVILLE (236) ELEM;236 RUE DE BELLEVILLE;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.398182988928809, 48.875358791015536]}";48.875358791,2.39818298893
ELEMENTAIRES (année scolaire 2021/2022);MAURICE D'OCAGNE (7) ELEM;7 AVENUE MAURICE D'OCAGNE;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.312155647827371, 48.8246995936112]}";48.8246995936,2.31215564783
ELEMENTAIRES (année scolaire 2021/2022);ST MERRI (11) POLY;11 RUE SAINT MERRI;4ème Ardt;75104;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.352953080890981, 48.85930476747439]}";48.8593047675,2.35295308089
ELEMENTAIRES (année scolaire 2021/2022);FERDINAND FLOCON (5) ELEM;5 RUE FERDINAND FLOCON;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.34587966995671, 48.89164799603061]}";48.891647996,2.34587966996
ELEMENTAIRES (année scolaire 2021/2022);EMILE BOLLAERT (53) POLY;53 RUE EMILE BOLLAERT;19ème Ardt;75119;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.89969071537215]}";48.8996907154,2.37463519156
ELEMENTAIRES (année scolaire 2021/2022);CORBON (3) ELEM;3 RUE CORBON;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.303299664859122, 48.83653951170135]}";48.8365395117,2.30329966486
ELEMENTAIRES (année scolaire 2021/2022);LEMERCIER (105) ELEM;105 RUE LEMERCIER;17ème Ardt;75117;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.31808286931826, 48.889703306158204]}";48.8897033062,2.31808286932
ELEMENTAIRES (année scolaire 2021/2022);LEPIC (62) ELEM;62 RUE LEPIC;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.333969772249815, 48.88694476230871]}";48.8869447623,2.33396977225
ELEMENTAIRES (année scolaire 2021/2022);SIMON BOLIVAR (119) ELEM B;119 AVENUE SIMON BOLIVAR (EC.B;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.37418739547463, 48.879838014956796]}";48.879838015,2.37418739547
ELEMENTAIRES (année scolaire 2021/2022);ST MAUR (200) ELEM;200 RUE SAINT MAUR;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.371684848326267, 48.87223208176609]}";48.8722320818,2.37168484833
ELEMENTAIRES (année scolaire 2021/2022);LOUIS BLANC (49b) ELEM;49 bis RUE LOUIS BLANC;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.362516253533549, 48.88240948656542]}";48.8824094866,2.36251625353
ELEMENTAIRES (année scolaire 2021/2022);BALANCHINE (8-10) POLY;8 RUE GEORGE BALANCHINE;13ème Ardt;75113;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.37364455532513, 48.836467195826174]}";48.8364671958,2.37364455533
