Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
COLLEGES (année scolaire 2017/2018 - 2018/2019);HONORE DE BALZAC;118 boulevard BESSIERES;17ème Ardt;75117;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.315476824340967, 48.895530729202925]}";48.8955307292,2.31547682434
COLLEGES (année scolaire 2017/2018 - 2018/2019);MOULIN DES PRES;18 RUE DU MOULIN DES PRES;13ème Ardt;75113;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.352713359359341, 48.82878642410554]}";48.8287864241,2.35271335936
COLLEGES (année scolaire 2021/2022);CAMILLE SEE;11 RUE LEON LHERMITTE;15ème Ardt;75115;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.296984032128427, 48.842990796819656]}";48.8429907968,2.29698403213
COLLEGES (année scolaire 2021/2022);LAVOISIER;17 RUE HENRI BARBUSSE;5ème Ardt;75105;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.339294801449021, 48.84235456085726]}";48.8423545609,2.33929480145
COLLEGES (année scolaire 2019/2020);MARX DORMOY;55 rue MARX DORMOY;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.359697412091033, 48.88849687599041]}";48.888496876,2.35969741209
COLLEGES (année scolaire 2020/2021);HELENE BOUCHER;75 COURS DE VINCENNES;20ème Ardt;75120;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.406967533044743, 48.84781843548246]}";48.8478184355,2.40696753304
COLLEGES (année scolaire 2020/2021);GUSTAVE FLAUBERT;82 AVENUE D' IVRY;13ème Ardt;75113;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.362659762060225, 48.82496991497495]}";48.824969915,2.36265976206
COLLEGES (année scolaire 2020/2021);ALPHONSE DAUDET;93 RUE D' ALESIA;14ème Ardt;75114;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.325909407585153, 48.82801240851197]}";48.8280124085,2.32590940759
COLLEGES (année scolaire 2020/2021);MOULIN DES PRES;18 RUE DU MOULIN DES PRES;13ème Ardt;75113;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.352713360766141, 48.828786420515655]}";48.8287864205,2.35271336077
COLLEGES (année scolaire 2020/2021);LUCIE FAURE;40 RUE DES PYRENEES;20ème Ardt;75120;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.406501323731271, 48.850908971483676]}";48.8509089715,2.40650132373
COLLEGES (année scolaire 2020/2021);ANDRE MALRAUX;5 bis RUE SAINT-FERDINAND;17ème Ardt;75117;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.290514944291561, 48.878810438890326]}";48.8788104389,2.29051494429
COLLEGES (année scolaire 2020/2021);LEON GAMBETTA;149 AVENUE GAMBETTA;20ème Ardt;75120;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.402724143981059, 48.86999909387548]}";48.8699990939,2.40272414398
COLLEGES (année scolaire 2020/2021);ALAIN FOURNIER;87 RUE LEON FROT;11ème Ardt;75111;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.383853741126549, 48.85822327881153]}";48.8582232788,2.38385374113
COLLEGES (année scolaire 2021/2022);AUGUSTE RODIN;19 RUE CORVISART;13ème Ardt;75113;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.347148574677878, 48.83256966693822]}";48.8325696669,2.34714857468
COLLEGES (année scolaire 2017/2018 - 2018/2019);CHAPTAL;45 BOULEVARD DES BATIGNOLLES;8ème Ardt;75108;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.31968760117262, 48.88173758712077]}";48.8817375871,2.31968760117
COLLEGES (année scolaire 2017/2018 - 2018/2019);GEORGES MELIES;43 RUE DE TANGER;19ème Ardt;75119;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.370361625375632, 48.88807096598042]}";48.888070966,2.37036162538
COLLEGES (année scolaire 2017/2018 - 2018/2019);GEORGES COURTELINE;48 bis AVENUE DU DOCTEUR ARNOLD NETTER;12ème Ardt;75112;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.405739565327978, 48.84413178081728]}";48.8441317808,2.40573956533
COLLEGES (année scolaire 2017/2018 - 2018/2019);FRANCOISE DOLTO;354 RUE DES PYRENEES;20ème Ardt;75120;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.386914603358906, 48.873956693704514]}";48.8739566937,2.38691460336
COLLEGES (année scolaire 2017/2018 - 2018/2019);JACQUES PREVERT;18 rue SAINT-BENOIT;6ème Ardt;75106;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.332845541399115, 48.85473387640438]}";48.8547338764,2.3328455414
COLLEGES (année scolaire 2017/2018 - 2018/2019);MADAME DE STAEL;14 RUE DE STAEL;15ème Ardt;75115;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.310170694437916, 48.843618308994266]}";48.843618309,2.31017069444
COLLEGES (année scolaire 2017/2018 - 2018/2019);ANDRE CITROEN;208 rue SAINT-CHARLES;15ème Ardt;75115;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.278590252407172, 48.8388595725409]}";48.8388595725,2.27859025241
COLLEGES (année scolaire 2021/2022);GUSTAVE FLAUBERT;82 AVENUE D' IVRY;13ème Ardt;75113;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.362659762060225, 48.82496991497495]}";48.824969915,2.36265976206
COLLEGES (année scolaire 2021/2022);MARIE CURIE;23 RUE BOINOD;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.3507358446303632, 48.89334018854465]}";48.8933401885,2.35073584463
COLLEGES (année scolaire 2021/2022);BEAUMARCHAIS;124 RUE AMELOT;11ème Ardt;75111;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.366905964172059, 48.864231545646064]}";48.8642315456,2.36690596417
COLLEGES (année scolaire 2019/2020);YVONNE LE TAC;7 rue YVONNE LE TAC;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.340653968864259, 48.88402412101799]}";48.884024121,2.34065396886
COLLEGES (année scolaire 2019/2020);BUFFON;16 boulevard PASTEUR;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.31171757427465, 48.84345073182121]}";48.8434507318,2.31171757427
COLLEGES (année scolaire 2019/2020);AMEDEO MODIGLIANI;1 RUE DE CHERBOURG;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.304739466013145, 48.831702737296695]}";48.8317027373,2.30473946601
COLLEGES (année scolaire 2019/2020);MADAME DE STAEL;14 RUE DE STAEL;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.310170694437916, 48.843618308994266]}";48.843618309,2.31017069444
COLLEGES (année scolaire 2019/2020);JEAN MOULIN;75 RUE D' ALESIA;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.328319952248037, 48.82773032828192]}";48.8277303283,2.32831995225
COLLEGES (année scolaire 2019/2020);STEPHANE MALLARME;29 RUE DE LA JONQUIERE;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.324481598253392, 48.89348202048298]}";48.8934820205,2.32448159825
COLLEGES (année scolaire 2019/2020);LOUISE MICHEL;11 rue JEAN POULMARCH;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.363608245583797, 48.872309055008266]}";48.872309055,2.36360824558
COLLEGES (année scolaire 2019/2020);JEAN FRANCOIS OEBEN;23 RUE DE REUILLY;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.386162996876621, 48.84830590939759]}";48.8483059094,2.38616299688
COLLEGES (année scolaire 2020/2021);PIERRE JEAN DE BERANGER;5 RUE BERANGER;3ème Ardt;75103;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.364260383409311, 48.86501699035452]}";48.8650169904,2.36426038341
COLLEGES (année scolaire 2020/2021);MADAME DE STAEL;14 RUE DE STAEL;15ème Ardt;75115;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.310170695848046, 48.84361830540496]}";48.8436183054,2.31017069585
COLLEGES (année scolaire 2020/2021);HENRI MATISSE;3 RUE VITRUVE;20ème Ardt;75120;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.401975118872313, 48.85645682794513]}";48.8564568279,2.40197511887
COLLEGES (année scolaire 2020/2021);FRANCOISE DOLTO;354 RUE DES PYRENEES;20ème Ardt;75120;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.386914603390663, 48.87395669100667]}";48.873956691,2.38691460339
COLLEGES (année scolaire 2020/2021);VALMY;199 QUAI DE VALMY;10ème Ardt;75110;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.368318407704824, 48.881623867084365]}";48.8816238671,2.3683184077
COLLEGES (année scolaire 2020/2021);CARNOT;145 BOULEVARD MALESHERBES;17ème Ardt;75117;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.307843960015456, 48.88447741020546]}";48.8844774102,2.30784396002
COLLEGES (année scolaire 2020/2021);GERARD PHILIPE;8 RUE DES AMIRAUX;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.35194540525357, 48.89445882794093]}";48.8944588279,2.35194540525
COLLEGES (année scolaire 2021/2022);FRANCOISE DOLTO;354 RUE DES PYRENEES;20ème Ardt;75120;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.386914603390663, 48.87395669100667]}";48.873956691,2.38691460339
COLLEGES (année scolaire 2021/2022);FRANCOISE SELIGMAN;21 RUE DE SAMBRE-ET-MEUSE;10ème Ardt;75110;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.371691242263032, 48.87485079446565]}";48.8748507945,2.37169124226
COLLEGES (année scolaire 2021/2022);LUCIE ET RAYMOND AUBRAC;62 RUE DE LA FONTAINE AU ROI;11ème Ardt;75111;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.37432137532878, 48.868234139286756]}";48.8682341393,2.37432137533
COLLEGES (année scolaire 2017/2018 - 2018/2019);MOLIERE;71 RUE DU RANELAGH;16ème Ardt;75116;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.272125246724246, 48.85500051565251]}";48.8550005157,2.27212524672
COLLEGES (année scolaire 2017/2018 - 2018/2019);JEAN PERRIN;6 rue EUGENE REISZ;20ème Ardt;75120;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.411192013680306, 48.856852620268185]}";48.8568526203,2.41119201368
COLLEGES (année scolaire 2017/2018 - 2018/2019);JANSON DE SAILLY;106 RUE DE LA POMPE;16ème Ardt;75116;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.279452315218582, 48.86556091683931]}";48.8655609168,2.27945231522
COLLEGES (année scolaire 2017/2018 - 2018/2019);CESAR FRANCK;5 RUE DE LA JUSSIENNE;2ème Ardt;75102;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.344202678490829, 48.86535584098959]}";48.865355841,2.34420267849
COLLEGES (année scolaire 2017/2018 - 2018/2019);JULES VERNE;20 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.394178300893202, 48.83755051077334]}";48.8375505108,2.39417830089
COLLEGES (année scolaire 2017/2018 - 2018/2019);LEON GAMBETTA;149 avenue GAMBETTA;20ème Ardt;75120;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.402724143950125, 48.869999096573316]}";48.8699990966,2.40272414395
COLLEGES (année scolaire 2017/2018 - 2018/2019);PAUL BERT;8 rue HUYGHENS;14ème Ardt;75114;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.328851213063905, 48.841041360278695]}";48.8410413603,2.32885121306
COLLEGES (année scolaire 2017/2018 - 2018/2019);JEAN DE LA FONTAINE;1 PLACE DE LA PORTE MOLITOR;16ème Ardt;75116;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.256577695447958, 48.84519060438342]}";48.8451906044,2.25657769545
COLLEGES (année scolaire 2021/2022);AIME CESAIRE;22 RUE PAJOL;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.363067598532841, 48.88959479273622]}";48.8895947927,2.36306759853
COLLEGES (année scolaire 2021/2022);MOULIN DES PRES;18 RUE DU MOULIN DES PRES;13ème Ardt;75113;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.352713360766141, 48.828786420515655]}";48.8287864205,2.35271336077
COLLEGES (année scolaire 2021/2022);LOUISE MICHEL;11 RUE JEAN POULMARCH;10ème Ardt;75110;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.363608245627746, 48.87230905141116]}";48.8723090514,2.36360824563
COLLEGES (année scolaire 2021/2022);MOLIERE;71 RUE DU RANELAGH;16ème Ardt;75116;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.272125246761933, 48.855000512954625]}";48.855000513,2.27212524676
COLLEGES (année scolaire 2019/2020);GEORGES BRAQUE;91 rue BRILLAT-SAVARIN;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.342886182741775, 48.82458829304343]}";48.824588293,2.34288618274
COLLEGES (année scolaire 2019/2020);ANDRE CITROEN;208 rue SAINT-CHARLES;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.278590252407172, 48.8388595725409]}";48.8388595725,2.27859025241
COLLEGES (année scolaire 2019/2020);CLAUDE CHAPPE;9 RUE DES ALOUETTES;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.385349729741228, 48.87749339446395]}";48.8774933945,2.38534972974
COLLEGES (année scolaire 2019/2020);PIERRE JEAN DE BERANGER;5 rue BERANGER;3ème Ardt;75103;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.364260383376388, 48.865016993052386]}";48.8650169931,2.36426038338
COLLEGES (année scolaire 2019/2020);HECTOR BERLIOZ;17 rue GEORGETTE AGUTTE;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.332815674966588, 48.8958146705746]}";48.8958146706,2.33281567497
COLLEGES (année scolaire 2019/2020);PAUL VALERY;38 boulevard SOULT;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.409179064579986, 48.83984209492747]}";48.8398420949,2.40917906458
COLLEGES (année scolaire 2019/2020);AIME CESAIRE;22 rue PAJOL;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.363067598510841, 48.88959479453473]}";48.8895947945,2.36306759851
COLLEGES (année scolaire 2020/2021);DANIEL MAYER;2 PLACE HEBERT;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.363861812299952, 48.89314129381348]}";48.8931412938,2.3638618123
COLLEGES (année scolaire 2020/2021);ST EXUPERY;89 BOULEVARD ARAGO;14ème Ardt;75114;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.335436904845988, 48.834349034877256]}";48.8343490349,2.33543690485
COLLEGES (année scolaire 2020/2021);VICTOR HUGO;11 RUE BARBETTE;3ème Ardt;75103;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.36061765155014, 48.85884108725957]}";48.8588410873,2.36061765155
COLLEGES (année scolaire 2020/2021);ROLAND DORGELES;63 RUE DE CLIGNANCOURT;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.347862029264203, 48.888241908940714]}";48.8882419089,2.34786202926
COLLEGES (année scolaire 2021/2022);JEAN-BAPTISTE SAY;11 bis RUE D' AUTEUIL;16ème Ardt;75116;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.267323661986636, 48.847305414456955]}";48.8473054145,2.26732366199
COLLEGES (année scolaire 2021/2022);JULES FERRY;77 bis BOULEVARD DE CLICHY;9ème Ardt;75109;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.329145603915531, 48.88435017392332]}";48.8843501739,2.32914560392
COLLEGES (année scolaire 2017/2018 - 2018/2019);PIERRE DE RONSARD;140 AVENUE DE WAGRAM;17ème Ardt;75117;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.304093629982687, 48.885886098658624]}";48.8858860987,2.30409362998
COLLEGES (année scolaire 2017/2018 - 2018/2019);ANDRE MALRAUX;5 bis rue SAINT-FERDINAND;17ème Ardt;75117;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.290514942903624, 48.878810440680766]}";48.8788104407,2.2905149429
COLLEGES (année scolaire 2017/2018 - 2018/2019);ST EXUPERY;89 boulevard ARAGO;14ème Ardt;75114;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.335436904800127, 48.83434903847447]}";48.8343490385,2.3354369048
COLLEGES (année scolaire 2017/2018 - 2018/2019);JEAN MOULIN;75 RUE D' ALESIA;14ème Ardt;75114;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.328319952248037, 48.82773032828192]}";48.8277303283,2.32831995225
COLLEGES (année scolaire 2017/2018 - 2018/2019);GEORGES BRASSENS;4 rue ERIK SATIE;19ème Ardt;75119;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.386394321496482, 48.884330231621334]}";48.8843302316,2.3863943215
COLLEGES (année scolaire 2021/2022);DANIEL MAYER;2 PLACE HEBERT;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.363861812299952, 48.89314129381348]}";48.8931412938,2.3638618123
COLLEGES (année scolaire 2021/2022);LA GRANGE AUX BELLES;158 QUAI DE JEMMAPES;10ème Ardt;75110;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.36663485657128, 48.87798501995132]}";48.87798502,2.36663485657
COLLEGES (année scolaire 2021/2022);ANTOINE COYSEVOX;16 RUE COYSEVOX;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.329820195243364, 48.89161762679699]}";48.8916176268,2.32982019524
COLLEGES (année scolaire 2021/2022);BORIS VIAN;76 BOULEVARD BERTHIER;17ème Ardt;75117;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.304461807910867, 48.89057692750215]}";48.8905769275,2.30446180791
COLLEGES (année scolaire 2019/2020);CLAUDE BERNARD;1 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.254942341593492, 48.84197468513282]}";48.8419746851,2.25494234159
COLLEGES (année scolaire 2019/2020);GUILLAUME APOLLINAIRE;39 avenue EMILE ZOLA;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.28267964212898, 48.84657111640014]}";48.8465711164,2.28267964213
COLLEGES (année scolaire 2019/2020);HELENE BOUCHER;75 COURS DE VINCENNES;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.406967531661635, 48.847818437274306]}";48.8478184373,2.40696753166
COLLEGES (année scolaire 2019/2020);ROSE BLANCHE;101 RUE DE SAUSSURE;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.311717564252972, 48.88742997148777]}";48.8874299715,2.31171756425
COLLEGES (année scolaire 2019/2020);VICTOR DURUY;33 BOULEVARD DES INVALIDES;7ème Ardt;75107;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.314847938354699, 48.852300015928336]}";48.8523000159,2.31484793835
COLLEGES (année scolaire 2019/2020);AUGUSTE RODIN;19 rue CORVISART;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.347148574632827, 48.83256967053545]}";48.8325696705,2.34714857463
COLLEGES (année scolaire 2019/2020);ANDRE MALRAUX;5 bis rue SAINT-FERDINAND;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.290514942903624, 48.878810440680766]}";48.8788104407,2.2905149429
COLLEGES (année scolaire 2020/2021);AIME CESAIRE;22 RUE PAJOL;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.363067598532841, 48.88959479273622]}";48.8895947927,2.36306759853
COLLEGES (année scolaire 2020/2021);JULES ROMAINS;6 RUE CLER;7ème Ardt;75107;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.3054337931400832, 48.858464582559236]}";48.8584645826,2.30543379314
COLLEGES (année scolaire 2020/2021);YVONNE LE TAC;7 RUE YVONNE LE TAC;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.340653968887032, 48.88402411921949]}";48.8840241192,2.34065396889
COLLEGES (année scolaire 2020/2021);CAMILLE CLAUDEL;4 bis AVENUE DE CHOISY;13ème Ardt;75113;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.364862727732922, 48.82064046139027]}";48.8206404614,2.36486272773
COLLEGES (année scolaire 2021/2022);MAURICE UTRILLO;100 BOULEVARD NEY;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.344756432729263, 48.898208106896476]}";48.8982081069,2.34475643273
COLLEGES (année scolaire 2021/2022);PAUL GAUGUIN;35 RUE MILTON;9ème Ardt;75109;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.342345239697091, 48.879230745115095]}";48.8792307451,2.3423452397
COLLEGES (année scolaire 2021/2022);JEAN FRANCOIS OEBEN;23 RUE DE REUILLY;12ème Ardt;75112;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.3861629969189933, 48.848305905800395]}";48.8483059058,2.38616299692
COLLEGES (année scolaire 2021/2022);ALBERTO GIACOMETTI;7 RUE DU CANGE;14ème Ardt;75114;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.314971561792519, 48.83426455206893]}";48.8342645521,2.31497156179
COLLEGES (année scolaire 2021/2022);EDOUARD PAILLERON;35 RUE EDOUARD PAILLERON;19ème Ardt;75119;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.378959597676682, 48.881293191571345]}";48.8812931916,2.37895959768
COLLEGES (année scolaire 2017/2018 - 2018/2019);GERMAINE TILLION;8 avenue VINCENT D'INDY;12ème Ardt;75112;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.411707605991627, 48.843136285628006]}";48.8431362856,2.41170760599
COLLEGES (année scolaire 2021/2022);CAMILLE CLAUDEL;4 bis AVENUE DE CHOISY;13ème Ardt;75113;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.364862727732922, 48.82064046139027]}";48.8206404614,2.36486272773
COLLEGES (année scolaire 2017/2018 - 2018/2019);AMEDEO MODIGLIANI;1 RUE DE CHERBOURG;15ème Ardt;75115;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.304739466013145, 48.831702737296695]}";48.8317027373,2.30473946601
COLLEGES (année scolaire 2021/2022);VICTOR HUGO;11 RUE BARBETTE;3ème Ardt;75103;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.36061765155014, 48.85884108725957]}";48.8588410873,2.36061765155
COLLEGES (année scolaire 2017/2018 - 2018/2019);PIERRE MENDES FRANCE;24 rue LE VAU;20ème Ardt;75120;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.411159984896006, 48.868058331761986]}";48.8680583318,2.4111599849
COLLEGES (année scolaire 2017/2018 - 2018/2019);VALMY;199 QUAI DE VALMY;10ème Ardt;75110;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.368318406319591, 48.88162386887571]}";48.8816238689,2.36831840632
COLLEGES (année scolaire 2017/2018 - 2018/2019);GEORGE SAND;159 RUE DE TOLBIAC;13ème Ardt;75113;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.355885229053301, 48.826013798821954]}";48.8260137988,2.35588522905
COLLEGES (année scolaire 2017/2018 - 2018/2019);GUILLAUME APOLLINAIRE;39 avenue EMILE ZOLA;15ème Ardt;75115;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.28267964212898, 48.84657111640014]}";48.8465711164,2.28267964213
COLLEGES (année scolaire 2021/2022);GUY FLAVIEN;6 RUE D' ARTAGNAN;12ème Ardt;75112;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.386137299021649, 48.84540802117804]}";48.8454080212,2.38613729902
COLLEGES (année scolaire 2021/2022);FRANCOIS VILLON;10 AVENUE MARC SANGNIER;14ème Ardt;75114;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.305819984025645, 48.82622241072022]}";48.8262224107,2.30581998403
COLLEGES (année scolaire 2021/2022);ROBERT DOISNEAU;51 RUE DES PANOYAUX;20ème Ardt;75120;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.387974290425766, 48.86707415481146]}";48.8670741548,2.38797429043
COLLEGES (année scolaire 2019/2020);JACQUES DECOUR;12 avenue TRUDAINE;9ème Ardt;75109;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.343423699651081, 48.88148627614048]}";48.8814862761,2.34342369965
COLLEGES (année scolaire 2019/2020);GUSTAVE FLAUBERT;82 AVENUE D'IVRY;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.362659760676201, 48.82496991676632]}";48.8249699168,2.36265976068
COLLEGES (année scolaire 2019/2020);EDOUARD PAILLERON;35 rue EDOUARD PAILLERON;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.378959596280998, 48.88129319426211]}";48.8812931943,2.37895959628
COLLEGES (année scolaire 2020/2021);MARX DORMOY;55 RUE MARX DORMOY;18ème Ardt;75118;2020-2021;Collège;"{""type"": ""Point"", ""coordinates"": [2.359697412102091, 48.88849687509113]}";48.8884968751,2.3596974121
COLLEGES (année scolaire 2021/2022);BUFFON;16 BOULEVARD PASTEUR;15ème Ardt;75115;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.311717575684669, 48.84345072823187]}";48.8434507282,2.31171757568
COLLEGES (année scolaire 2021/2022);GEORGES CLEMENCEAU;43 RUE DES POISSONNIERS;18ème Ardt;75118;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.351539771986947, 48.88906745779488]}";48.8890674578,2.35153977199
COLLEGES (année scolaire 2017/2018 - 2018/2019);EDGAR VARESE;16 rue ADOLPHE MILLE;19ème Ardt;75119;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.388586748379378, 48.88915990595]}";48.889159906,2.38858674838
COLLEGES (année scolaire 2021/2022);JACQUES PREVERT;18 RUE SAINT-BENOIT;6ème Ardt;75106;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.332845541456687, 48.854733871907925]}";48.8547338719,2.33284554146
COLLEGES (année scolaire 2017/2018 - 2018/2019);LA GRANGE AUX BELLES;158 QUAI DE JEMMAPES;10ème Ardt;75110;2017/2018 - 2018/2019;;"{""type"": ""Point"", ""coordinates"": [2.366634856538472, 48.87798502264911]}";48.8779850226,2.36663485654
COLLEGES (année scolaire 2021/2022);OCTAVE GREARD;28 RUE DU GENERAL FOY;8ème Ardt;75108;2021-2022;Collège;"{""type"": ""Point"", ""coordinates"": [2.317693538401506, 48.87881482865126]}";48.8788148287,2.3176935384
